,wahre_labels,nearestneighbour,catch22,shapelets,rocket
3212,False,False,0.01,0.11157604,0.0
3460,False,False,0.06,0.1309581,0.0
3532,False,False,0.095,0.05862207,0.0
4065,False,False,0.01,0.14172976,0.0
8449,False,False,0.01,0.030076293,0.0
8754,False,False,0.0,0.012533041,0.0
8807,False,False,0.14,0.000425198,0.0
8812,False,False,0.03,0.018246213,0.0
13109,False,False,0.005,0.18097407,0.0
13358,False,False,0.05,0.11389306,0.0
13423,False,False,0.02,0.0651931,0.0
14014,False,False,0.045,0.047424413,0.0
14215,False,False,0.005,0.14848556,0.0
14463,False,False,0.03,0.18187997,0.0
14527,False,False,0.015,0.089334145,0.0
15135,False,False,0.05,0.031297255,0.0
19929,True,False,0.07,0.11406479,0.0
20177,True,False,0.085,0.07034578,0.0
20249,True,False,0.03,0.1424255,0.0
20771,True,False,0.055,0.11060073,0.0
20968,False,False,0.08,0.028937584,0.0
21210,False,False,0.165,0.033962846,0.0
21413,False,False,0.055,0.03177614,0.0
22501,False,False,0.0,0.10882994,0.0
22965,False,False,0.025,0.12175853,0.0
23211,False,False,0.07,0.086523585,0.0
23284,False,False,0.03,0.09466885,0.0
23496,False,False,0.0,0.08831922,0.0
24712,False,False,0.0,0.008526796,0.0
24958,False,False,0.01,0.26760215,0.0
25032,False,False,0.0,0.008246755,0.0
25566,False,False,0.0,0.013598487,0.0
28898,False,False,0.0,0.18259501,0.0
29145,False,False,0.01,0.07975586,0.0
29217,False,False,0.02,0.08081422,0.0
29744,False,False,0.0,0.117524035,0.0
29942,False,False,0.01,0.07613642,0.0
30189,False,False,0.02,0.020268666,0.0
30261,False,False,0.005,0.12844318,0.0
30787,False,False,0.01,0.08198706,0.0
32038,False,False,0.005,0.12692086,0.0
32285,False,False,0.01,0.00897731,0.0
32357,False,False,0.03,0.17968147,0.0
32886,False,False,0.03,0.10709955,0.0
36229,False,False,0.005,0.14560482,0.0
36476,False,False,0.05,0.18056254,0.0
36549,False,False,0.04,0.15565519,0.0
37078,False,False,0.02,0.10212956,0.0
40433,False,False,0.015,0.16742428,0.0
40683,False,False,0.03,0.040098794,0.0
40755,False,False,0.025,0.20722015,0.0
41286,False,False,0.045,0.04499565,0.0
42526,False,False,0.01,0.12846908,0.0
42773,False,False,0.105,0.07386592,0.0
42845,False,False,0.035,0.083791144,0.0
43375,False,False,0.01,0.08253493,0.0
45675,False,False,0.03,0.13202117,0.0
45923,False,False,0.025,0.22744124,0.0
45996,False,False,0.045,0.29231182,0.0
46520,False,False,0.06,0.12258337,0.0
55101,False,False,0.03,0.12861407,0.0
55346,False,False,0.02,0.08306339,0.0
55419,False,False,0.01,0.07681345,0.0
55952,False,False,0.03,0.059630733,0.0
58252,False,False,0.0,0.03744509,0.0
58499,False,False,0.0,0.02365861,0.0
58572,False,False,0.0,0.043233976,0.0
59107,False,False,0.0,0.005783193,0.0
62460,False,False,0.0,0.05059368,0.0
62709,False,False,0.005,0.044521842,0.0
62782,False,False,0.0,0.061362334,0.0
63309,False,False,0.0,8.303153e-05,0.0
66646,False,False,0.0,0.021872012,0.0
66894,False,False,0.0,0.09338101,0.0
66967,False,False,0.0,0.028891314,0.0
67494,False,False,0.005,0.000119546414,0.0
67691,False,False,0.0,0.037134137,0.0
67938,False,False,0.0,0.060396183,0.0
68011,False,False,0.0,0.051233105,0.0
68541,False,False,0.0,8.004042e-05,0.0
71892,False,False,0.0,0.06305947,0.0
72141,False,False,0.0,0.005939139,0.0
72213,False,False,0.0,0.05069548,0.0
72744,False,False,0.0,0.0074151577,0.0
79241,False,False,0.0,0.010617283,0.0
79489,False,False,0.0,0.11128043,0.0
79562,False,False,0.0,0.032971203,0.0
80089,False,False,0.0,9.825155e-05,0.0
80286,False,False,0.0,0.008312808,0.0
80533,False,False,0.0,0.06665518,0.0
80606,False,False,0.0,0.012758441,0.0
81140,False,False,0.005,0.024266819,0.0
81340,False,False,0.0,0.009111316,0.0
81587,False,False,0.01,0.009508499,0.0
81659,False,False,0.005,0.015668789,0.0
82189,False,False,0.005,0.01883005,0.0
86574,False,False,0.0,0.007969521,0.0
86822,False,False,0.01,0.041816935,0.0
86894,False,False,0.0,0.02517085,0.0
87429,False,False,0.0,0.0060589686,0.0
88677,False,False,0.0,0.010305386,0.0
88925,False,False,0.015,0.12944382,0.0
88998,False,False,0.0,0.029566001,0.0
89522,False,False,0.0,0.007491033,0.0
89719,False,False,0.0,0.017183939,0.0
89966,False,False,0.025,0.02847223,0.0
90038,False,False,0.0,0.010558656,0.0
90564,False,False,0.005,0.013612516,0.0
93907,False,False,0.005,0.023915244,0.0
94155,False,False,0.01,0.021422684,0.0
94227,False,False,0.0,0.019310739,0.0
94752,False,False,0.0,0.020529956,0.0
97040,False,False,0.0,0.007533501,0.0
97286,False,False,0.01,0.106278636,0.0
97359,False,False,0.0,0.029047439,0.0
97887,False,False,0.005,0.020698892,0.0
98086,False,False,0.0,0.017328244,0.0
98334,False,False,0.01,0.020556448,0.0
98406,False,False,0.005,0.019499667,0.0
98939,False,False,0.0,0.004506472,0.0
99134,False,False,0.005,0.02017867,0.0
99382,False,False,0.01,0.33577767,0.0
99455,False,False,0.0,0.014756154,0.0
99989,False,False,0.0,0.005080355,0.0
100185,False,False,0.0,0.015039333,0.0
100434,False,False,0.03,0.01994271,0.0
100506,False,False,0.005,0.019813148,0.0
101034,False,False,0.005,0.009606605,0.0
104363,False,False,0.0,6.125463e-06,0.0
104609,False,False,0.01,0.006750394,0.0
104681,False,False,0.0,0.031756375,0.0
105202,False,False,0.0,0.063503444,0.0
112739,False,False,0.0,1.2636862e-05,0.0
112987,False,False,0.035,0.12550399,0.0
113060,False,False,0.01,0.023413157,0.0
113589,False,False,0.02,0.013842268,0.0
113785,False,False,0.0,4.176959e-06,0.0
114034,False,False,0.015,0.47565997,0.0
114108,False,False,0.005,0.005406379,0.0
114631,False,False,0.005,0.029790029,0.0
121126,False,False,0.005,7.738128e-06,0.0
121375,False,False,0.01,0.23953047,0.0
121449,False,False,0.0,0.007215894,0.0
121972,False,False,0.005,0.051905584,0.0
124305,False,False,0.03,0.17617494,0.0
124554,False,False,0.115,0.12669758,0.0
124620,False,False,0.03,0.055696644,0.0
125212,False,True,0.025,0.041148517,0.0
128725,False,False,0.03,0.1646217,0.0
128975,False,False,0.03,0.010271126,0.0
129041,False,False,0.01,0.09612509,0.0
129640,False,False,0.04,0.14898452,0.0
130948,False,False,0.01,0.16816637,0.0
131195,False,False,0.075,0.026069842,0.0
131261,False,False,0.0,0.1476211,0.0
131852,False,False,0.025,0.03824912,0.0
139801,False,False,0.015,0.09785221,0.0
140048,False,False,0.02,0.0072022765,0.0
140114,False,False,0.015,0.06964503,0.0
140710,False,False,0.03,0.037947983,0.0
142013,False,False,0.0,0.10920235,0.0
142262,False,False,0.04,0.047006287,0.0
142329,False,False,0.02,0.0776476,0.0
142916,False,False,0.02,0.10838726,0.0
145341,False,False,0.01,0.1811634,0.0
145588,False,False,0.025,0.025818193,0.0
145653,False,False,0.02,0.10084516,0.0
146246,False,False,0.02,0.11459153,0.0
152520,False,False,0.15,0.07647089,0.0
152768,False,False,0.135,0.07357167,0.0
152833,False,False,0.025,0.12058876,0.0
153438,False,False,0.015,0.025733506,0.0
153633,False,False,0.245,0.14421655,0.0
153882,False,False,0.145,0.039735988,0.0
153947,False,False,0.03,0.0733889,0.0
154558,False,False,0.005,0.04925444,0.0
155872,False,False,0.185,0.06710829,0.0
156120,False,False,0.135,0.0520981,0.0
156185,False,False,0.035,0.12151666,0.0
156790,False,False,0.015,0.13881901,0.0
162531,False,False,0.32,0.10205447,0.0
162779,False,False,0.265,0.04484672,0.0
162843,False,False,0.03,0.14985411,0.0
163448,False,False,0.005,0.018650508,0.0
165877,False,False,0.345,0.16950239,0.0
166126,False,True,0.24,0.07010816,0.0
166191,False,False,0.035,0.13566852,0.0
166796,False,False,0.025,0.046792097,0.0
175337,False,False,0.25,0.039326724,0.0
175585,False,False,0.32,0.0748778,0.0
175652,False,False,0.0,0.051781718,0.0
176148,False,False,0.0,0.16028795,0.0
177344,False,False,0.195,0.12151457,0.0
177591,False,False,0.22,0.05099551,0.0
177659,False,False,0.0,0.018195149,0.0
178159,False,False,0.005,0.13305363,0.0
182385,False,False,0.305,0.14145641,0.0
182631,False,False,0.215,0.21719533,0.0
182698,False,False,0.0,0.08352433,0.0
183189,False,False,0.01,0.10997195,0.0
184387,False,True,0.345,0.118365735,0.0
184636,False,False,0.29,0.12016245,0.0
184705,False,False,0.0,0.08967339,0.0
185193,False,False,0.02,0.1833163,0.0
185391,False,False,0.335,0.12831248,0.0
185639,False,False,0.24,0.0673875,0.0
185707,False,False,0.0,0.054754905,0.0
186202,False,False,0.035,0.12931918,0.0
186396,False,False,0.265,0.07939107,0.0
186644,False,True,0.24,0.06140116,0.0
186712,False,False,0.0,0.1776799,0.0
187205,False,False,0.015,0.0774879,0.0
189417,False,True,0.415,0.090805925,0.0
189663,False,False,0.32,0.048546623,0.0
189731,False,False,0.0,0.12683702,0.0
190225,False,False,0.305,0.043546524,0.0
190420,False,False,0.025,0.00018285461,0.0
190667,False,False,0.015,0.021003379,0.0
190739,False,False,0.09,0.030360458,0.0
191258,False,False,0.01,0.022336973,0.0
193468,False,False,0.025,0.00029270485,0.0
193701,False,False,0.005,0.02007862,0.0
193774,False,False,0.005,0.0041796323,0.0
194280,False,False,0.0,0.0132904155,0.0
194476,False,False,0.02,0.00044700282,0.0
194706,False,False,0.03,0.029061459,0.0
194778,False,False,0.01,0.0035584345,0.0
195291,False,False,0.0,0.013452883,0.0
195486,False,False,0.005,0.00027895573,0.0
195722,False,False,0.015,0.012719551,0.0
195795,False,False,0.005,0.004713884,0.0
196300,False,False,0.0,0.015698807,0.0
202668,False,False,0.005,0.004936137,0.0
202914,False,False,0.01,0.100542724,0.0
202987,False,False,0.0,0.0059800507,0.0
203499,False,False,0.0,0.017661955,0.0
203697,False,False,0.005,0.005452795,0.0
203945,False,False,0.015,0.023225913,0.0
204018,False,False,0.0,0.007668384,0.0
204540,False,False,0.0,0.025109977,0.0
210919,False,False,0.02,0.00084030145,0.0
211166,False,False,0.015,0.023619652,0.0
211240,False,False,0.005,0.03746389,0.0
211746,False,False,0.0,0.05894565,0.0
214158,False,False,0.005,0.08210328,0.0
214462,False,False,0.01,0.010211573,0.0
214534,False,False,0.215,0.09437437,0.0
215062,False,False,0.215,0.17876574,0.0
228539,False,False,0.01,0.041655686,0.0
228845,False,False,0.005,0.004227047,0.0
228917,False,False,0.175,0.0885713,0.0
229450,False,True,0.37,0.14730115,0.0
229648,False,False,0.0,0.06702438,0.0
229955,False,False,0.03,0.09169249,0.0
230028,False,False,0.235,0.0761539,0.0
230558,False,False,0.24,0.09877806,0.0
234082,False,False,0.01,0.05906298,0.0
234386,False,False,0.04,0.03941361,0.0
234457,False,False,0.305,0.10300317,0.0
234985,False,True,0.3,0.069746904,0.0
235181,True,False,0.02,0.029643297,0.0
235422,True,False,0.015,0.011786988,0.0
235494,True,False,0.435,0.10922947,0.0
236023,True,True,0.12,0.088215575,1.0
240408,True,False,0.325,0.21240684,1.0
240657,True,True,0.33,0.047795873,0.0
240729,True,False,0.365,0.064978085,0.0
241263,True,True,0.48,0.13908878,0.0
241461,True,True,0.365,0.14271878,1.0
241709,True,False,0.425,0.22712922,1.0
241782,True,False,0.29,0.2442225,0.0
242326,True,False,0.28,0.00013806908,0.0
242509,True,False,0.43,0.10205759,1.0
242757,True,True,0.45,0.04957644,1.0
242829,True,False,0.405,0.3853841,0.0
243440,True,False,0.18,0.005082813,0.0
243560,True,False,0.32,0.13525268,1.0
243808,True,False,0.255,0.075419776,1.0
243882,True,False,0.33,0.12907942,0.0
244415,True,True,0.255,0.17425422,0.0
245662,True,True,0.5,0.12682614,1.0
245911,True,True,0.43,0.11880755,1.0
245989,True,False,0.275,0.072344705,0.0
246514,True,True,0.195,0.1142961,0.0
246713,True,False,0.405,0.1599634,1.0
246961,True,True,0.46,0.052706417,1.0
247033,True,False,0.295,0.06997274,0.0
247566,True,True,0.285,0.04790406,0.0
249867,True,True,0.285,0.10655437,1.0
250115,True,True,0.33,0.05279988,1.0
250187,True,True,0.4,0.12673664,0.0
250727,True,True,0.35,0.046516262,0.0
259318,False,False,0.0,0.07542575,0.0
259627,False,False,0.01,0.0054734615,0.0
259699,False,False,0.335,0.11856707,0.0
260234,False,False,0.34,0.112932,1.0
